tmp_free,cold_start,agent_memory_avg,function_error,billed_mb_ms,total_network,billed_duration,init_duration,fd_use,tmp_max,used_memory_max,shutdown,agent_memory_max,total_memory,request_id,memory_size,cpu_system_time,insights_duration,version,duration,memory_used,rx_bytes,insight_init_duration,shutdown_reason,tmp_used,tx_bytes,function_name,cpu_user_time,threads_max,fd_max,memory_utilisation,payload
538320896,False,10,,1962880,7783,3067,,21,550461440,286,0,10,640,8d34ad69-9601-4d80-afcc-0effefc2e3af,,50,3066,RAM640,,,604,0,0,12140544,7179,workbench-matmul,1020,10,1024,44,{'n': 2610}
538320896,False,9,,3359232,0,13122,,21,550461440,256,1,11,256,d8988bbf-8acc-4e72-b7b2-9619c8817b86,,110,13121,RAM256,,,0,0,failure,12140544,0,workbench-matmul,170,9,1024,100,{'n': 5910}
538320896,False,10,,2563328,18198,1054,,21,550461440,715,0,10,2432,7ccc35f0-a2d0-4d79-8efc-0a802211a5b9,,100,1053,RAM2432,,,7803,0,0,12140544,10395,workbench-matmul,1300,10,1024,29,{'n': 2810}
538320896,False,10,,30649344,15554,10884,,22,550461440,1870,0,10,2816,8eb263e7-96d2-4350-9d21-d68c6a2119f4,2816,410,10883,RAM2816,10884,1870,7779,0,0,12140544,7775,workbench-matmul,16400,10,1024,66,{'n': 6710}
538320896,False,10,,43008,3235,16,,21,550461440,616,0,11,2688,cca1f977-a40d-44a8-a3b4-ff1586491678,,10,15,RAM2688,,,66,0,0,12140544,3169,workbench-matmul,20,10,1024,22,{'n': 610}
538320896,False,10,,1852928,5011,658,,21,550461440,391,0,10,2816,3d59d342-8c13-423c-8afb-82894992126e,,60,657,RAM2816,,,496,0,0,12140544,4515,workbench-matmul,910,10,1024,13,{'n': 2510}
538320896,False,10,,2048,0,16,,21,550461440,103,0,10,128,3f9d9e10-78d1-47af-a8a3-8e463add9fc6,,10,15,RAM128,,,0,0,0,12140544,0,workbench-matmul,10,9,1024,80,{'n': 10}
538324992,True,9,,1124608,84,4393,,22,550461440,199,0,9,256,3a84c47e-c496-47f8-966b-8d94e5615c09,,190,4392,RAM256,,,42,1333,0,12136448,42,workbench-matmul,430,10,1024,77,{'n': 1910}
538324992,True,8,,116736,84,57,,22,550461440,132,0,9,2048,1089d6fe-39ca-4782-8039-633527db7fc8,,70,56,RAM2048,,,42,1240,0,12136448,42,workbench-matmul,70,11,1024,6,{'n': 810}
538324992,True,9,,647680,0,253,,22,550461440,174,0,9,2560,591141ab-53da-4c60-a81b-7e0e05ed3789,,90,252,RAM2560,,,0,1211,0,12136448,0,workbench-matmul,280,9,1024,6,{'n': 1610}
538320896,False,10,,385152,3787,1003,,21,550461440,153,0,10,384,2dcde4e1-b716-4126-8615-b0cd02696467,,10,1002,RAM384,,,496,0,0,12140544,3291,workbench-matmul,200,10,1024,39,{'n': 1410}
538320896,False,10,,5970944,3815,2744,,21,550461440,726,0,10,2176,0f49a0bd-2a45-41f0-8f91-99375eb2b67b,,190,2743,RAM2176,,,538,0,0,12140544,3277,workbench-matmul,2840,11,1024,33,{'n': 3910}
538320896,False,10,,578816,16110,266,,21,550461440,668,0,10,2176,4886190b-3b0d-45ac-94a1-70f7b7b45192,,20,265,RAM2176,,,8128,0,0,12140544,7982,workbench-matmul,300,11,1024,30,{'n': 1710}
538320896,False,10,,4249344,0,5533,,21,550461440,768,1,11,768,db4dd318-7906-4d4f-bb3b-c9e2e3a5a1c2,,310,5532,RAM768,,,0,0,failure,12140544,0,workbench-matmul,660,9,1024,100,{'n': 9010}
538320896,False,11,,2560,10871,10,,21,550461440,105,0,11,256,63402027-1a52-483a-ada8-36266ea72afc,,0,9,RAM256,,,6523,0,0,12140544,4348,workbench-matmul,0,9,1024,41,{'n': 9710}
538320896,False,10,,7332864,27406,7161,,22,550461440,492,0,11,1024,dbc8f653-a0fa-474b-9e57-bc9e03246c41,,420,7160,RAM1024,,,16041,0,0,12140544,11365,workbench-matmul,3690,10,1024,48,{'n': 4010}
538320896,False,9,,6236928,0,5414,,21,550461440,1152,1,9,1152,e20ce4fc-ef7a-40bc-b91d-3cf65b978fb1,,1240,5413,RAM1152,,,0,0,failure,12140544,0,workbench-matmul,800,9,1024,100,{'n': 7210}
538320896,False,10,,17163264,300,22348,,21,550461440,740,0,10,768,77994135-e49f-4b68-af4c-c96651a13c41,,280,22347,RAM768,,,222,0,0,12140544,78,workbench-matmul,8100,10,1024,96,{'n': 5210}
538320896,False,10,,87805440,27638,38110,,22,550461440,1951,0,11,2304,334cd715-a987-4eda-9ca7-bf63c88dc887,,1380,38109,RAM2304,,,16257,0,0,12140544,11381,workbench-matmul,29720,10,1024,84,{'n': 8910}
538320896,False,9,,2257920,0,5880,,21,550461440,100,0,10,384,051b8520-8bee-4b38-b2eb-5cf2b8d8c377,,0,5879,RAM384,,,0,0,0,12140544,0,workbench-matmul,0,9,1024,26,{'n': 9510}
538320896,False,11,,65362432,27442,26876,,22,550461440,2251,0,11,2432,6ed742d0-2274-48b1-b538-876cf0a7ade9,2432,990,26875,RAM2432,26876,2251,15975,0,0,12140544,11467,workbench-matmul,35440,10,1024,92,{'n': 8710}
538320896,False,10,,5388288,27162,5262,,22,550461440,1024,1,11,1024,092974ee-9084-4392-8bf7-83fab7d8163c,,1550,5261,RAM1024,,,15843,0,failure,12140544,11319,workbench-matmul,540,10,1024,100,{'n': 6610}
538320896,False,10,,117760,0,184,,21,550461440,420,0,10,640,16d78428-1152-497c-8087-d3f8b0ff6064,,10,183,RAM640,,,0,0,0,12140544,0,workbench-matmul,50,10,1024,65,{'n': 910}
538320896,False,11,,1917440,0,749,,21,550461440,739,0,11,2560,9bf8ae56-9eef-4ddf-a8ae-0157d3648696,,80,748,RAM2560,,,0,0,0,12140544,0,workbench-matmul,940,10,1024,28,{'n': 2510}
538320896,False,10,,1308672,4523,568,,21,550461440,694,0,10,2304,802618db-5c0f-4c69-84f8-ab278143e950,,60,567,RAM2304,,,66,0,0,12140544,4457,workbench-matmul,660,10,1024,30,{'n': 2210}
538320896,False,9,,1519104,84,516,,21,550461440,232,0,9,2944,1a04fb58-ef55-4703-8ad9-74da155c3713,,200,515,RAM2944,,,42,0,0,12140544,42,workbench-matmul,680,10,1024,7,{'n': 2210}
538324992,True,9,,302080,84,118,,22,550461440,147,0,9,2560,f3d74498-4078-485f-999a-b9a9bf0e7d76,,70,117,RAM2560,,,42,1065,0,12136448,42,workbench-matmul,120,10,1024,5,{'n': 1210}
538320896,False,11,,67325056,15976,22382,,21,550461440,2387,0,11,3008,df7982da-753f-47e7-9eae-aae4000778bc,,630,22381,RAM3008,,,7917,0,0,12140544,8059,workbench-matmul,22700,10,1024,79,{'n': 8110}
538320896,False,11,,731136,15400,714,,22,550461440,471,0,11,1024,79e246c6-063e-4c28-ac4a-5010f9ca2c93,,40,713,RAM1024,,,7647,0,0,12140544,7753,workbench-matmul,320,10,1024,45,{'n': 1810}
538320896,False,11,,9789696,20456,3642,,21,550461440,669,0,11,2688,21cf597d-8637-4245-a5cc-b6cd3d723be7,,240,3641,RAM2688,,,7491,0,0,12140544,12965,workbench-matmul,5130,10,1024,24,{'n': 4510}
538320896,False,11,,10852864,300,3608,,21,550461440,633,0,11,3008,f9195148-1de5-4034-ad7c-5c820c2fec3f,,200,3607,RAM3008,,,222,0,0,12140544,78,workbench-matmul,5640,10,1024,21,{'n': 4710}
538320896,False,10,,3646720,15456,2849,,22,550461440,1280,1,11,1280,7447182a-7629-4baa-975f-92351520959f,,520,2848,RAM1280,,,7557,0,failure,12140544,7899,workbench-matmul,1140,10,1024,100,{'n': 9310}
538320896,False,10,,6319360,3724,4937,,21,550461440,573,0,10,1280,c34a53e0-a186-49cc-9c3f-d111db9f1823,,150,4936,RAM1280,,,496,0,0,12140544,3228,workbench-matmul,3410,10,1024,44,{'n': 3910}
538320896,False,10,,50824704,300,33089,,21,550461440,1536,0,10,1536,a38520c6-d5ab-4db1-91a3-f8917ad38fac,,680,33088,RAM1536,,,222,0,0,12140544,78,workbench-matmul,26940,9,1024,100,{'n': 7910}
538320896,False,10,,5880320,15436,4594,,21,550461440,1280,1,10,1280,41a84c87-e8cd-4d57-9106-3b0903279a8b,,1800,4593,RAM1280,,,7677,0,failure,12140544,7759,workbench-matmul,980,10,1024,100,{'n': 8810}
538320896,False,11,,3644928,15725,2373,,21,550461440,685,0,11,1536,6b0334a2-6212-4934-8b52-c077a8c869e9,,130,2372,RAM1536,,,7945,0,0,12140544,7780,workbench-matmul,1910,10,1024,44,{'n': 3210}
538324992,True,9,,9439232,0,4609,,22,550461440,569,0,9,2048,44a2fc44-5338-4c06-9cf1-ff4bc86f371f,,450,4608,RAM2048,,,0,1252,0,12136448,0,workbench-matmul,4700,9,1024,27,{'n': 4410}
538320896,False,10,,1273344,84,829,,21,550461440,552,0,10,1536,abde4734-2df4-4964-91e3-61dc13517223,,70,828,RAM1536,,,42,0,0,12140544,42,workbench-matmul,580,10,1024,35,{'n': 2310}
538320896,False,11,,4693760,0,1930,,21,550461440,657,0,11,2432,0876adb9-37d3-4f34-b205-dd81926bd9a2,,160,1929,RAM2432,,,0,0,0,12140544,0,workbench-matmul,2410,10,1024,27,{'n': 3510}
538324992,True,9,,36248576,84,21784,,22,550461440,1318,0,9,1664,b4d4d5af-98b2-4f14-b8c4-9a5cd65b95db,,1150,21783,RAM1664,,,42,1069,0,12136448,42,workbench-matmul,17520,10,1024,79,{'n': 7210}
538320896,False,10,,689920,0,385,,21,550461440,402,0,10,1792,b0026a3d-4e9a-44fa-8cf2-216a8a8768aa,,30,384,RAM1792,,,0,0,0,12140544,0,workbench-matmul,320,10,1024,22,{'n': 1810}
538320896,False,10,,37058816,27574,15238,,22,550461440,1290,0,10,2432,ab778f92-53b8-4f8d-987b-31f4871b46bd,,1380,15237,RAM2432,,,16059,0,0,12140544,11515,workbench-matmul,19120,10,1024,53,{'n': 7110}
538320896,False,10,,15619840,15674,12203,,21,550461440,1031,0,10,1280,8ede3214-2296-4f85-a80b-bcc131bc547d,,240,12202,RAM1280,,,7779,0,0,12140544,7895,workbench-matmul,8560,10,1024,80,{'n': 5410}
538320896,False,10,,34177280,15838,26701,,21,550461440,1248,0,10,1280,7587fd78-2cf0-4803-8ab6-20f17bc85f47,,510,26700,RAM1280,,,7863,0,0,12140544,7975,workbench-matmul,18860,9,1024,97,{'n': 7010}
538324992,True,8,,99328,84,97,,22,550461440,125,0,9,1024,73dd7b15-623a-4862-a954-eccf2af80563,,40,96,RAM1024,,,42,1094,0,12136448,42,workbench-matmul,50,10,1024,12,{'n': 710}
538320896,False,10,,5637888,0,2447,,21,550461440,694,0,10,2304,d162a1d0-f9c3-4ce3-a33c-549ea74930d2,,200,2446,RAM2304,,,0,0,0,12140544,0,workbench-matmul,2920,10,1024,30,{'n': 3710}
538324992,True,9,,266496,84,2082,,22,550461440,121,0,9,128,f6c433e1-3871-4420-aca0-389adc7ddca7,,80,2081,RAM128,,,42,1152,0,12136448,42,workbench-matmul,60,10,1024,94,{'n': 1110}
538320896,False,10,,7014400,300,6850,,21,550461440,1025,1,10,1024,aa11ff92-8f6f-4523-b425-33f26bf5564a,,1600,6849,RAM1024,,,222,0,failure,12140544,78,workbench-matmul,970,9,1024,100,{'n': 9710}
538324992,True,8,,48128,84,16,,22,550461440,119,0,9,3008,42b83bd3-852a-4762-853b-ef001259d413,,80,15,RAM3008,,,42,1186,0,12136448,42,workbench-matmul,40,10,1024,3,{'n': 410}
538320896,False,10,,9812992,5317,5476,,21,550461440,611,0,10,1792,8407e15f-f453-47c6-b26b-0c1bed3ece70,,430,5475,RAM1792,,,718,0,0,12140544,4599,workbench-matmul,5080,10,1024,34,{'n': 4510}
538320896,False,10,,11908224,15782,10337,,21,550461440,653,0,10,1152,33af88b2-3d85-4a6e-8235-dd62f7fa23e5,,490,10336,RAM1152,,,7833,0,0,12140544,7949,workbench-matmul,6260,10,1024,56,{'n': 4810}
538320896,False,10,,38057344,15768,22871,,21,550461440,1664,0,10,1664,14803478-3c4f-4847-8fb1-2b27baaa9c58,,350,22870,RAM1664,,,7851,0,0,12140544,7917,workbench-matmul,19270,10,1024,100,{'n': 7410}
538320896,False,10,,1555200,26980,1350,,22,550461440,240,0,10,1152,d1b0c38a-a9ec-431c-922a-89cc1d2299a7,,120,1349,RAM1152,,,15753,0,0,12140544,11227,workbench-matmul,760,10,1024,20,{'n': 2310}
538320896,False,10,,78848,0,44,,21,550461440,276,0,10,1792,37ee1b03-27f2-49cb-bf4b-d568b5d00f1b,,10,43,RAM1792,,,0,0,0,12140544,0,workbench-matmul,30,10,1024,15,{'n': 810}
538320896,False,10,,11520,0,6,,21,550461440,208,0,10,1920,cc71715a-025c-4638-9140-af811b4b9ca4,,0,5,RAM1920,,,0,0,0,12140544,0,workbench-matmul,10,11,1024,10,{'n': 310}
538320896,False,10,,36196608,27244,13466,,22,550461440,1913,0,11,2688,1e00460b-2110-4be8-8a61-b006e49b79b0,2688,630,13465,RAM2688,13466,1913,15909,0,0,12140544,11335,workbench-matmul,17630,10,1024,71,{'n': 7310}
538320896,False,10,,11877888,15708,7733,,22,550461440,1353,0,10,1536,89bdb46a-6670-4910-84ee-36b2a6e27181,,220,7732,RAM1536,,,7755,0,0,12140544,7953,workbench-matmul,6470,10,1024,88,{'n': 4910}
538320896,False,10,,9216,742,6,,21,550461440,508,0,10,1536,e2f2d16c-9e0e-4153-85fa-8a3df846d723,,10,5,RAM1536,,,664,0,0,12140544,78,workbench-matmul,20,10,1024,33,{'n': 310}
538320896,False,10,,944768,15526,671,,21,550461440,639,0,10,1408,5286d058-d39a-4656-93dc-f9b75fa80b8f,,20,670,RAM1408,,,7647,0,0,12140544,7879,workbench-matmul,510,10,1024,45,{'n': 2010}
538320896,False,10,,3670016,300,7168,,21,550461440,512,1,10,512,9566922e-fa22-4e3a-bb4d-9e7e1f73a9dc,,190,7167,RAM512,,,222,0,failure,12140544,78,workbench-matmul,460,9,1024,100,{'n': 8610}
538320896,False,10,,23936,3214,11,,21,550461440,154,0,10,2176,863667fc-8b2d-41f0-b50c-842a1fec299e,,20,10,RAM2176,,,66,0,0,12140544,3148,workbench-matmul,20,10,1024,7,{'n': 510}
538320896,False,10,,8206848,6300,3562,,21,550461440,613,0,10,2304,5dc0e573-237d-4863-aa3d-4e8195e553d0,,210,3561,RAM2304,,,496,0,0,12140544,5804,workbench-matmul,4290,10,1024,26,{'n': 4310}
538320896,False,11,,75151232,15774,30901,,22,550461440,2162,0,11,2432,81ac4a3b-2feb-4052-a2f1-b6e7ec29a88f,2432,1740,30900,RAM2432,30901,2162,7851,0,0,12140544,7923,workbench-matmul,35980,10,1024,88,{'n': 9410}
538320896,False,10,,29686272,384,16566,,21,550461440,1090,0,10,1792,bc1f281d-f6f4-4e36-b8cb-aaba66956192,,510,16565,RAM1792,,,264,0,0,12140544,120,workbench-matmul,15050,9,1024,60,{'n': 6510}
538320896,False,11,,48535680,16100,25279,,21,550461440,1556,0,11,1920,98ec8faf-6790-4a16-920e-889ccdda31c9,,560,25278,RAM1920,,,8025,0,0,12140544,8075,workbench-matmul,26370,9,1024,81,{'n': 7910}
538320896,False,10,,24485376,15760,10068,,21,550461440,1059,0,10,2432,1bb6c2a8-5eaa-4f68-a29d-a04c916e8d36,,490,10067,RAM2432,,,7887,0,0,12140544,7873,workbench-matmul,11760,10,1024,43,{'n': 6310}
538324992,True,8,,1282048,0,5008,,22,550461440,256,1,9,256,c3bb0892-eda5-42e2-bb27-08de809dfa68,,250,5007,RAM256,,,0,1303,failure,12136448,0,workbench-matmul,180,10,1024,100,{'n': 4310}
538316800,False,10,,4896640,0,5465,,21,550461440,896,1,10,896,9f9ba8fa-e4f9-4940-bb32-e9f251873e0d,,590,5464,RAM896,,,0,0,failure,12144640,0,workbench-matmul,590,9,1024,100,{'n': 9210}
538320896,False,11,,13930048,4033,4631,,22,550461440,875,0,11,3008,aa26a026-55c8-4ba4-8156-418fee507869,,170,4630,RAM3008,,,718,0,0,12140544,3315,workbench-matmul,6750,10,1024,29,{'n': 5210}
538320896,False,10,,4470784,0,4366,,21,550461440,1025,1,10,1024,e9f75166-0b78-4085-9b9c-8b95fea0fe56,,420,4365,RAM1024,,,0,0,failure,12140544,0,workbench-matmul,530,9,1024,100,{'n': 6810}
538320896,False,10,,69312768,15570,25786,,21,550461440,1952,0,10,2688,113e47a6-6104-472a-9b89-e16c68db790b,,1190,25785,RAM2688,,,7689,0,0,12140544,7881,workbench-matmul,37180,10,1024,72,{'n': 8910}
538320896,False,9,,5040128,0,4922,,21,550461440,1024,1,9,1024,cc35080a-0c4f-4fed-a3fb-cddc00d18811,,380,4921,RAM1024,,,0,0,failure,12140544,0,workbench-matmul,940,9,1024,100,{'n': 9610}
538324992,True,9,,1880064,0,4896,,22,550461440,384,1,9,384,4500f0f1-825d-4e09-91b9-6470976275e6,,500,4895,RAM384,,,0,1304,failure,12136448,0,workbench-matmul,360,10,1024,100,{'n': 4610}
538320896,False,10,,1809920,3237,707,,21,550461440,409,0,10,2560,389cb83e-4a7f-498c-9ff1-bf9118ef89db,,50,706,RAM2560,,,66,0,0,12140544,3171,workbench-matmul,920,10,1024,15,{'n': 2510}
538320896,False,10,,129344,0,43,,21,550461440,518,0,10,3008,58acc4fb-396c-4787-9fdc-32093d90bac1,,20,42,RAM3008,,,0,0,0,12140544,0,workbench-matmul,60,10,1024,17,{'n': 910}
538324992,True,8,,189696,84,1482,,22,550461440,119,0,9,128,5b84c47f-4f6b-470e-b68f-ef2d6c36b3e8,,70,1481,RAM128,,,42,1267,0,12136448,42,workbench-matmul,50,10,1024,92,{'n': 910}
538320896,False,9,,1466368,15180,2864,,22,550461440,513,1,10,512,9b48dfaa-9302-471c-a296-b3c599bab3f0,,200,2863,RAM512,,,7491,0,failure,12140544,7689,workbench-matmul,360,11,1024,100,{'n': 6210}
538320896,False,11,,18931200,15900,12325,,22,550461440,1386,0,11,1536,f36a52cf-e80c-4446-b356-d43fdc1a9558,,530,12324,RAM1536,,,7821,0,0,12140544,8079,workbench-matmul,6250,10,1024,90,{'n': 5210}
538320896,False,10,,444544,562,151,,22,550461440,202,0,10,2944,2185d820-abbb-4ec1-a210-c409b812d9e5,,10,150,RAM2944,,,430,0,0,12140544,132,workbench-matmul,230,10,1024,6,{'n': 1510}
538320896,False,10,,13440,2213,7,,22,550461440,168,0,10,1920,461db1e5-e705-4f4b-aa80-bab9e47e8ce4,,0,6,RAM1920,,,1352,0,0,12140544,861,workbench-matmul,20,10,1024,8,{'n': 410}
,,,,,,,,,,,,,,cc533ac4-894f-4f45-8659-471c874c21b9,,,,,,,,,,,,,,,,,{'n': 7110}
538320896,False,10,,3568896,3807,3098,,21,550461440,527,0,10,1152,f86ce0b3-eddb-4d94-a9ab-afc919391a51,,110,3097,RAM1152,,,538,0,0,12140544,3269,workbench-matmul,1880,9,1024,45,{'n': 3210}
538320896,False,11,,46471680,15836,20170,,21,550461440,1792,0,11,2304,1086151c-22de-4fe3-b726-787b505a3a04,,730,20169,RAM2304,,,7887,0,0,12140544,7949,workbench-matmul,25120,10,1024,77,{'n': 7810}
538320896,False,10,,20812800,15818,10840,,22,550461440,1566,0,10,1920,7db188da-e0d5-449f-9787-ebabeed8ecd2,,520,10839,RAM1920,,,7875,0,0,12140544,7943,workbench-matmul,10360,10,1024,81,{'n': 6010}
538320896,False,10,,8064,0,7,,21,550461440,653,0,10,1152,8997189a-edf5-4964-adf2-7776c5c12238,,10,6,RAM1152,,,0,0,0,12140544,0,workbench-matmul,0,10,1024,56,{'n': 310}
538320896,False,10,,303232,0,103,,22,550461440,202,0,10,2944,5411ae67-6bfe-4a9b-b8bd-0adf31cf0577,,10,102,RAM2944,,,0,0,0,12140544,0,workbench-matmul,160,10,1024,6,{'n': 1310}
538320896,False,11,,442368,139006,192,,22,550461440,166,0,11,2304,07e81c60-1324-4b91-9f27-9b95b2117e14,,60,191,RAM2304,,,91585,0,0,12140544,47421,workbench-matmul,190,10,1024,7,{'n': 1410}
538324992,False,9,,12032,84,4,,22,550461440,154,0,9,3008,49032208-4d6d-40dc-b1fb-f7c81138f591,,40,3,RAM3008,,,42,0,0,12136448,42,workbench-matmul,20,9,1024,5,{'n': 210}
538320896,False,11,,5013504,3732,2448,,21,550461440,700,0,11,2048,bf381ae9-f952-425d-b568-d39bdd68eb2e,,170,2447,RAM2048,,,496,0,0,12140544,3236,workbench-matmul,2360,10,1024,34,{'n': 3710}
538320896,False,10,,7485952,15928,14621,,22,550461440,494,0,11,512,1aebfc5f-f11b-4d94-8ed8-5f1308c7d2ff,,250,14620,RAM512,,,7959,0,0,12140544,7969,workbench-matmul,3730,10,1024,96,{'n': 4010}
538320896,False,10,,1205248,5021,856,,22,550461440,329,0,10,1408,93c6a0f1-80cd-4b18-9f77-bdfef3467c06,,30,855,RAM1408,,,496,0,0,12140544,4525,workbench-matmul,680,10,1024,23,{'n': 2210}
538320896,False,10,,108800,0,50,,21,550461440,651,0,10,2176,7537c02a-c7a6-4870-82d5-7e63650e548e,,0,49,RAM2176,,,0,0,0,12140544,0,workbench-matmul,60,10,1024,29,{'n': 910}
538320896,False,10,,373504,16061,1459,,21,550461440,156,0,10,256,5ce6e7a5-123d-4148-b08d-d954996511f5,,30,1458,RAM256,,,8347,0,0,12140544,7714,workbench-matmul,120,9,1024,60,{'n': 1410}
538320896,False,10,,3852288,16013,5016,,21,550461440,768,1,10,768,18c5ff3a-d338-4e1b-9a7f-39c305549dee,,1300,5015,RAM768,,,8173,0,failure,12140544,7840,workbench-matmul,490,10,1024,100,{'n': 5710}
538320896,False,11,,46416128,15824,16483,,21,550461440,2404,0,11,2816,9a9c3cd6-dad9-4660-83f6-6d5a0e96777a,,670,16482,RAM2816,,,7875,0,0,12140544,7949,workbench-matmul,24850,10,1024,85,{'n': 7810}
538320896,False,10,,4752384,0,4641,,21,550461440,1024,1,10,1024,e2c8509d-0ac2-4969-ac5e-c57b50d983dc,,410,4640,RAM1024,,,0,0,failure,12140544,0,workbench-matmul,760,9,1024,100,{'n': 7410}
538320896,False,9,,2548736,84,19912,,21,550461440,107,0,9,128,5583e924-457e-4411-9eca-72c0ed7668cf,,80,19911,RAM128,,,42,0,0,12140544,42,workbench-matmul,10,9,1024,83,{'n': 8410}
538320896,False,10,,4873344,0,5439,,21,550461440,896,1,10,896,e6d5c00b-3bc3-43df-8a6d-b10c5d3f6ed4,,490,5438,RAM896,,,0,0,failure,12140544,0,workbench-matmul,790,9,1024,100,{'n': 8510}
538320896,False,11,,29761152,15894,9894,,21,550461440,1717,0,11,3008,e1afd0ac-97e4-4f4c-8d85-a72679848349,,590,9893,RAM3008,,,7821,0,0,12140544,8073,workbench-matmul,15640,9,1024,57,{'n': 6710}
538320896,False,11,,13478400,18338,5265,,21,550461440,697,0,11,2560,4af57c88-2c48-4923-b66f-f92faf549924,,500,5264,RAM2560,,,7821,0,0,12140544,10517,workbench-matmul,6890,10,1024,27,{'n': 5010}
538320896,False,10,,74274816,15822,27632,,21,550461440,2058,0,10,2688,2bbfcd1e-9030-4e1b-8564-c485a09a7a0f,,1280,27631,RAM2688,,,7875,0,0,12140544,7947,workbench-matmul,39910,10,1024,76,{'n': 9110}
538320896,False,10,,514048,184332,251,,21,550461440,174,0,10,2048,8ad86a5d-e3b2-473e-b38d-58b767471887,,40,250,RAM2048,,,121216,0,0,12140544,63116,workbench-matmul,240,10,1024,8,{'n': 1510}
538320896,False,4,,160512,3369,627,,22,550461440,256,0,6,256,e2428c2f-c1ef-4444-9ed6-a3a0188e8ab3,,0,626,RAM256,,,108,0,0,12140544,3261,workbench-matmul,10,10,1024,100,{'n': 510}
538320896,False,10,,1502208,7413,2934,,21,550461440,512,1,10,512,0ca174dd-c461-41bd-acee-93cb79f0d4d4,,200,2933,RAM512,,,992,0,failure,12140544,6421,workbench-matmul,430,9,1024,100,{'n': 7410}
538320896,False,8,,5537792,0,5408,,21,550461440,1025,1,9,1024,282b344d-18bc-49ac-834e-ae866fe842cc,,630,5407,RAM1024,,,0,0,failure,12140544,0,workbench-matmul,930,9,1024,100,{'n': 9410}
538320896,False,10,,1726848,15998,1499,,21,550461440,547,0,10,1152,34199105-042e-498d-b82d-2ce12944b662,,70,1498,RAM1152,,,7957,0,0,12140544,8041,workbench-matmul,810,10,1024,47,{'n': 2510}
538320896,False,10,,26112,0,17,,21,550461440,508,0,10,1536,d007f85c-0ec3-4949-8e6b-a10428014880,,20,16,RAM1536,,,0,0,0,12140544,0,workbench-matmul,30,10,1024,33,{'n': 610}
538320896,False,10,,6465024,15494,4209,,21,550461440,1536,1,11,1536,49ceef86-76d5-4b0b-8f32-5fd69bd239fb,,2000,4208,RAM1536,,,7677,0,failure,12140544,7817,workbench-matmul,1030,9,1024,100,{'n': 8210}
538320896,False,10,,2432,11777,19,,21,550461440,101,0,10,128,8e59054b-380f-4aa4-9b97-e60670121898,,40,18,RAM128,,,7019,0,0,12140544,4758,workbench-matmul,10,9,1024,78,{'n': 7910}
538320896,False,10,,4083328,60208,1679,,21,550461440,383,0,10,2432,4c5b7723-a725-45b3-a3c5-a40acaaa1f54,,180,1678,RAM2432,,,32090,0,0,12140544,28118,workbench-matmul,1840,10,1024,15,{'n': 3310}
538320896,False,11,,47136384,15684,16011,,21,550461440,2038,0,11,2944,37219a6b-b2d9-43a9-b7c9-1e1b72075251,,790,16010,RAM2944,,,7779,0,0,12140544,7905,workbench-matmul,25100,10,1024,69,{'n': 7810}
538320896,False,11,,748544,3730,731,,21,550461440,471,0,11,1024,2157eaf0-af11-45a1-b119-78ab185a1560,,30,730,RAM1024,,,496,0,0,12140544,3234,workbench-matmul,350,10,1024,45,{'n': 1810}
538320896,False,10,,5529216,18038,2541,,21,550461440,676,0,10,2176,b172b9f6-1bb2-4bbc-a414-62f77456abbd,,130,2540,RAM2176,,,7533,0,0,12140544,10505,workbench-matmul,2880,9,1024,31,{'n': 3710}
538320896,False,10,,12272640,15636,4080,,21,550461440,1201,0,10,3008,bb67d670-118b-4ff2-b12b-7a102a562c78,,240,4079,RAM3008,,,7677,0,0,12140544,7959,workbench-matmul,6380,10,1024,39,{'n': 4910}
538320896,False,10,,10534656,15892,7482,,21,550461440,742,0,10,1408,39e54b72-7841-4b16-a481-524d75f63ab8,,180,7481,RAM1408,,,7887,0,0,12140544,8005,workbench-matmul,5270,10,1024,52,{'n': 4810}
538320896,False,9,,4098816,300,10674,,21,550461440,384,1,10,384,6adae3ff-b9e8-48fa-bbbc-1d19f603854b,,550,10673,RAM384,,,222,0,failure,12140544,78,workbench-matmul,340,9,1024,100,{'n': 7810}
538320896,False,9,,427648,84,257,,22,550461440,160,0,9,1664,d7aa7a21-7620-4500-b29f-31552336d812,,100,256,RAM1664,,,42,0,0,12140544,42,workbench-matmul,170,10,1024,9,{'n': 1410}
538324992,True,3,,3410688,84,13323,,22,550461440,256,0,9,256,cccc27b0-cf1d-43a2-ab17-b6c1be220c58,,280,13322,RAM256,,,42,1270,0,12136448,42,workbench-matmul,1470,10,1024,100,{'n': 2910}
538320896,False,10,,4994560,300,7804,,21,550461440,640,1,10,640,9c4fcfb5-d70a-4bee-b658-168c4e796bde,,850,7803,RAM640,,,222,0,failure,12140544,78,workbench-matmul,430,9,1024,100,{'n': 9510}
538320896,False,10,,41932800,15678,16380,,22,550461440,1492,0,10,2560,fa1920f1-f8ea-4149-8248-70e7b253bc97,,830,16379,RAM2560,,,7779,0,0,12140544,7899,workbench-matmul,20290,9,1024,58,{'n': 7710}
538320896,False,10,,2590848,300,6747,,21,550461440,148,0,10,384,4b110b16-d549-48aa-b7cf-ab276d73f1f1,,10,6746,RAM384,,,222,0,0,12140544,78,workbench-matmul,130,9,1024,38,{'n': 1310}
