fd_max,insights_duration,shutdown_reason,used_memory_max,total_network,cpu_system_time,tx_bytes,insight_init_duration,tmp_max,init_duration,payload,request_id,fd_use,agent_memory_max,function_name,cold_start,version,start_time,total_memory,tmp_free,tmp_used,rx_bytes,agent_memory_avg,duration,billed_mb_ms,memory_used,memory_size,billed_duration,shutdown,threads_max,memory_utilisation,cpu_user_time
1024.0,8.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 9910},8e1686fc-7333-4040-85e3-4b9dce9f9d50,20.0,10.0,sebs-floatOperation,False,RAM1536,1722578907913,1536.0,538320896.0,12140544.0,0.0,10.0,9,13824.0,74,1536,9.0,0.0,10.0,4.0,10.0
1024.0,4.0,0,73.0,2122.0,0.0,927.0,0.0,550461440.0,,{'n': 3610},0c8a25cc-ca10-4215-a993-23e7a86e47ad,19.0,9.0,sebs-floatOperation,False,RAM2304,1722578905245,2304.0,538320896.0,12140544.0,1195.0,9.0,5,11520.0,73,2304,5.0,0.0,10.0,3.0,0.0
1024.0,7.0,0,74.0,10703.0,0.0,3158.0,0.0,550461440.0,,{'n': 7810},1857f4f7-99f2-43bc-8e5e-1b8584ba5980,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578907318,1536.0,538320896.0,12140544.0,7545.0,10.0,8,12288.0,74,1536,8.0,0.0,10.0,4.0,10.0
1024.0,6.0,0,74.0,496.0,0.0,66.0,0.0,550461440.0,,{'n': 5810},10b165cc-fd2b-4497-a8ab-50a23dc11cd2,19.0,10.0,sebs-floatOperation,False,RAM2944,1722578908356,2944.0,538320896.0,12140544.0,430.0,10.0,7,20608.0,74,2944,7.0,0.0,10.0,2.0,10.0
1024.0,46.0,0,72.0,84.0,40.0,42.0,523.0,550461440.0,523.0,{'n': 1710},6a6ddde9-145a-49dc-b905-b43170275ee9,20.0,9.0,sebs-floatOperation,True,RAM256,1722578901610,256.0,538324992.0,12136448.0,42.0,9.0,47,12032.0,72,256,47.0,0.0,10.0,28.0,40.0
1024.0,6.0,0,72.0,270.0,90.0,228.0,0.0,550461440.0,,{'n': 2210},f7bc76ce-2492-4d05-b060-bb5aa89783a8,21.0,9.0,sebs-floatOperation,False,RAM896,1722578901897,896.0,538320896.0,12140544.0,42.0,9.0,7,6272.0,72,896,7.0,0.0,10.0,8.0,50.0
1024.0,117.0,0,73.0,12618.0,0.0,3796.0,0.0,550461440.0,,{'n': 4110},1749d010-18e7-446b-a653-61e45f17e40b,21.0,10.0,sebs-floatOperation,False,RAM128,1722578904796,128.0,538320896.0,12140544.0,8822.0,10.0,118,15104.0,73,128,118.0,0.0,10.0,57.0,10.0
1024.0,4.0,0,73.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 4410},5d088698-8601-454e-aa1a-19913a2a2dec,20.0,10.0,sebs-floatOperation,False,RAM1664,1722578904623,1664.0,538320896.0,12140544.0,0.0,10.0,5,8320.0,73,1664,5.0,0.0,10.0,4.0,10.0
1024.0,6.0,0,74.0,11056.0,0.0,3224.0,0.0,550461440.0,,{'n': 5310},594b2cdd-85d4-478b-bd70-2121fd394028,20.0,9.0,sebs-floatOperation,False,RAM2944,1722578907523,2944.0,538320896.0,12140544.0,7832.0,9.0,7,20608.0,74,2944,7.0,0.0,10.0,2.0,0.0
1024.0,7.0,0,73.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 7810},2557a331-8425-4182-9e4d-f8c6b98ac3bf,19.0,10.0,sebs-floatOperation,False,RAM768,1722578907883,768.0,538320896.0,12140544.0,0.0,10.0,8,6144.0,73,768,8.0,0.0,10.0,9.0,0.0
1024.0,7.0,0,74.0,1284.0,130.0,656.0,0.0,550461440.0,,{'n': 8910},766b4d66-2abe-4b29-8df7-7b3e7fc871c2,19.0,10.0,sebs-floatOperation,False,RAM2944,1722578908571,2944.0,538320896.0,12140544.0,628.0,10.0,8,23552.0,74,2944,8.0,0.0,10.0,2.0,120.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6110},ced549cc-13f9-4fc3-b728-8eda6f86bd0b,19.0,11.0,sebs-floatOperation,False,RAM2048,1722578908302,2048.0,538320896.0,12140544.0,0.0,11.0,7,14336.0,74,2048,7.0,0.0,10.0,3.0,10.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 5910},6e696a5e-9932-4841-9bb2-eb33eaf91a5c,19.0,11.0,sebs-floatOperation,False,RAM2688,1722578907351,2688.0,538320896.0,12140544.0,0.0,11.0,6,16128.0,74,2688,6.0,0.0,10.0,2.0,10.0
1024.0,6.0,0,74.0,5007.0,0.0,4511.0,0.0,550461440.0,,{'n': 5510},45cdf08d-8be0-4512-8e25-f61067edfe82,19.0,10.0,sebs-floatOperation,False,RAM768,1722578906069,768.0,538320896.0,12140544.0,496.0,10.0,7,5376.0,74,768,7.0,0.0,10.0,9.0,10.0
1024.0,6.0,0,72.0,84.0,70.0,42.0,525.0,550461440.0,525.0,{'n': 410},f120d88c-e8b4-4a28-a965-d19b180971c7,20.0,9.0,sebs-floatOperation,True,RAM384,1722578901572,384.0,538324992.0,12136448.0,42.0,8.0,7,2688.0,72,384,7.0,0.0,9.0,18.0,30.0
1024.0,4.0,0,74.0,12381.0,10.0,4770.0,0.0,550461440.0,,{'n': 5010},565cf382-1bcd-42a6-855e-58c6d3ba4883,19.0,11.0,sebs-floatOperation,False,RAM2816,1722578906562,2816.0,538320896.0,12140544.0,7611.0,11.0,5,14080.0,74,2816,5.0,0.0,9.0,2.0,0.0
1024.0,64.0,0,73.0,8167.0,0.0,1263.0,0.0,550461440.0,,{'n': 2210},ecbc1e90-720a-4bfc-96cc-2eec2a21f9f3,20.0,9.0,sebs-floatOperation,False,RAM128,1722578904435,128.0,538320896.0,12140544.0,6904.0,9.0,65,8320.0,73,128,65.0,0.0,10.0,57.0,0.0
1024.0,8.0,0,72.0,84.0,70.0,42.0,522.0,550461440.0,522.0,{'n': 2710},45f107bb-9900-4a6b-9cf3-5915e204b597,21.0,9.0,sebs-floatOperation,True,RAM1280,1722578902311,1280.0,538324992.0,12136448.0,42.0,8.0,9,11520.0,72,1280,9.0,0.0,9.0,5.0,40.0
1024.0,7.0,0,74.0,11420.0,10.0,3603.0,0.0,550461440.0,,{'n': 8210},b3275e34-3178-4434-93d7-a738f4d24d9a,20.0,10.0,sebs-floatOperation,False,RAM2816,1722578906957,2816.0,538320896.0,12140544.0,7817.0,10.0,8,22528.0,74,2816,8.0,0.0,10.0,2.0,10.0
1024.0,6.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 7310},a5f3a09b-c398-4c32-8f4a-a029ef369d18,19.0,10.0,sebs-floatOperation,False,RAM2176,1722578906780,2176.0,538320896.0,12140544.0,0.0,10.0,7,15232.0,74,2176,7.0,0.0,10.0,3.0,10.0
1024.0,4.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 2210},616ec439-116c-4d93-81fc-d42bda6a62e2,19.0,11.0,sebs-floatOperation,False,RAM2304,1722578904881,2304.0,538320896.0,12140544.0,0.0,11.0,5,11520.0,73,2304,5.0,0.0,10.0,3.0,0.0
1024.0,7.0,0,74.0,12860.0,20.0,12166.0,0.0,550461440.0,,{'n': 9610},c43b9eb0-620f-490c-8376-e2decaa61d21,19.0,10.0,sebs-floatOperation,False,RAM1792,1722578908536,1792.0,538320896.0,12140544.0,694.0,10.0,8,14336.0,74,1792,8.0,0.0,10.0,4.0,20.0
1024.0,6.0,0,74.0,10812.0,0.0,4157.0,0.0,550461440.0,,{'n': 5510},822c2212-574d-4cb2-aaed-bf617f206100,19.0,10.0,sebs-floatOperation,False,RAM1664,1722578907176,1664.0,538320896.0,12140544.0,6655.0,10.0,7,11648.0,74,1664,7.0,0.0,10.0,4.0,10.0
1024.0,7.0,0,74.0,1815.0,50.0,1047.0,0.0,550461440.0,,{'n': 9710},f229d826-bd31-4e98-a2e5-d0484a57f3f7,20.0,11.0,sebs-floatOperation,False,RAM2816,1722578908805,2816.0,538320896.0,12140544.0,768.0,11.0,8,22528.0,74,2816,8.0,0.0,10.0,2.0,40.0
1024.0,3.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 1010},d9e5076b-1dbd-4188-9e3d-beb520b86aeb,20.0,10.0,sebs-floatOperation,False,RAM1280,1722578904967,1280.0,538320896.0,12140544.0,0.0,10.0,4,5120.0,74,1280,4.0,0.0,10.0,5.0,0.0
1024.0,5.0,0,73.0,9257.0,10.0,2742.0,0.0,550461440.0,,{'n': 2810},e14c59dd-1b70-45b6-bc2e-3c5bba58aaad,20.0,9.0,sebs-floatOperation,False,RAM3008,1722578904574,3008.0,538320896.0,12140544.0,6515.0,9.0,6,18048.0,73,3008,6.0,0.0,10.0,2.0,0.0
1024.0,20.0,0,74.0,1296.0,10.0,602.0,0.0,550461440.0,,{'n': 8210},a0bdbfcc-e35e-4775-afa5-f096812cfaa1,19.0,11.0,sebs-floatOperation,False,RAM640,1722578908021,640.0,538320896.0,12140544.0,694.0,11.0,21,13440.0,74,640,21.0,0.0,10.0,11.0,40.0
1024.0,5.0,0,73.0,0.0,20.0,0.0,0.0,550461440.0,,{'n': 4510},ba6a6e43-b7db-40c6-92b8-acc54a824d80,19.0,10.0,sebs-floatOperation,False,RAM1408,1722578904840,1408.0,538320896.0,12140544.0,0.0,10.0,6,8448.0,73,1408,6.0,0.0,11.0,5.0,10.0
1024.0,13.0,0,73.0,2917.0,140.0,1229.0,0.0,550461440.0,,{'n': 7210},99050b57-1aee-4512-8c2a-1bdbd61e4de6,20.0,11.0,sebs-floatOperation,False,RAM640,1722578908024,640.0,538320896.0,12140544.0,1688.0,11.0,14,8960.0,73,640,14.0,0.0,10.0,11.0,120.0
1024.0,6.0,0,72.0,0.0,20.0,0.0,451.0,550461440.0,451.0,{'n': 2310},4d6a8a8f-4fc6-4b73-8536-ccf54b45a7f9,20.0,7.0,sebs-floatOperation,True,RAM1664,1722578902342,1664.0,538324992.0,12136448.0,0.0,7.0,7,11648.0,72,1664,7.0,0.0,9.0,4.0,0.0
1024.0,8.0,0,72.0,84.0,190.0,42.0,504.0,550461440.0,504.0,{'n': 3910},15aab001-e228-41e0-b402-9bde55e9a6e2,21.0,9.0,sebs-floatOperation,True,RAM3008,1722578903665,3008.0,538324992.0,12136448.0,42.0,8.0,9,27072.0,72,3008,9.0,0.0,10.0,2.0,120.0
1024.0,61.0,0,73.0,23592.0,0.0,8139.0,0.0,550461440.0,,{'n': 6710},ddf6b404-0c0c-4b34-b0ef-1ae799b60716,20.0,10.0,sebs-floatOperation,False,RAM256,1722578907776,256.0,538320896.0,12140544.0,15453.0,10.0,62,15872.0,73,256,62.0,0.0,10.0,28.0,0.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9410},21215838-dd8f-4974-aa08-c874cd8aca0d,19.0,10.0,sebs-floatOperation,False,RAM2048,1722578907876,2048.0,538320896.0,12140544.0,0.0,10.0,8,16384.0,74,2048,8.0,0.0,10.0,3.0,10.0
1024.0,3.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 1810},2da2fc78-b924-45b4-b3db-fdb0437b32ac,19.0,10.0,sebs-floatOperation,False,RAM1792,1722578904226,1792.0,538320896.0,12140544.0,0.0,10.0,4,7168.0,73,1792,4.0,0.0,9.0,4.0,10.0
1024.0,13.0,0,73.0,3718.0,0.0,3288.0,0.0,550461440.0,,{'n': 5310},a7bff1fd-7081-47c5-ba82-1c067a2e031f,20.0,10.0,sebs-floatOperation,False,RAM512,1722578905966,512.0,538320896.0,12140544.0,430.0,10.0,14,7168.0,73,512,14.0,0.0,9.0,14.0,10.0
1024.0,2.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 410},e9c0f7eb-400b-4809-9c22-ffc28ed32aff,19.0,10.0,sebs-floatOperation,False,RAM2560,1722578905318,2560.0,538320896.0,12140544.0,0.0,10.0,3,7680.0,74,2560,3.0,0.0,10.0,2.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8810},5a5085af-c411-430c-a062-acd7e1e4ee38,19.0,10.0,sebs-floatOperation,False,RAM640,1722578906402,640.0,538320896.0,12140544.0,0.0,10.0,7,4480.0,74,640,7.0,0.0,10.0,11.0,10.0
1024.0,126.0,0,72.0,84.0,60.0,42.0,444.0,550461440.0,444.0,{'n': 3410},a2dfeaa9-537d-407b-877a-e4a96dafeb8d,21.0,9.0,sebs-floatOperation,True,RAM128,1722578901736,128.0,538324992.0,12136448.0,42.0,8.0,127,16256.0,72,128,127.0,0.0,10.0,56.0,10.0
1024.0,6.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 7410},f756808e-90b9-47dd-ada3-bf067eed51a7,19.0,11.0,sebs-floatOperation,False,RAM2688,1722578908390,2688.0,538320896.0,12140544.0,0.0,11.0,7,18816.0,74,2688,7.0,0.0,10.0,2.0,10.0
1024.0,16.0,0,73.0,496.0,0.0,66.0,0.0,550461440.0,,{'n': 310},f638b3fd-f76a-4587-9e84-110ac08cd715,20.0,9.0,sebs-floatOperation,False,RAM256,1722578903948,256.0,538320896.0,12140544.0,430.0,9.0,17,4352.0,73,256,17.0,0.0,10.0,28.0,0.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9210},b7de28ee-3485-4d10-855d-c65794f00ee8,20.0,9.0,sebs-floatOperation,False,RAM2944,1722578908923,2944.0,538320896.0,12140544.0,0.0,9.0,8,23552.0,74,2944,8.0,0.0,10.0,2.0,10.0
1024.0,3.0,0,72.0,11383.0,0.0,4503.0,0.0,550461440.0,,{'n': 610},d1100e08-4ff3-4a3e-bead-547a541ec912,20.0,9.0,sebs-floatOperation,False,RAM2944,1722578904510,2944.0,538320896.0,12140544.0,6880.0,9.0,4,11776.0,72,2944,4.0,0.0,10.0,2.0,0.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8610},82b71cb8-3e76-4352-9058-d39d850339e4,19.0,11.0,sebs-floatOperation,False,RAM2304,1722578908436,2304.0,538320896.0,12140544.0,0.0,11.0,8,18432.0,74,2304,8.0,0.0,10.0,3.0,10.0
1024.0,6.0,0,74.0,21160.0,10.0,7001.0,0.0,550461440.0,,{'n': 7110},e3f1f799-0054-4c8b-af75-fcd9e6b8ee6c,19.0,9.0,sebs-floatOperation,False,RAM1024,1722578908100,1024.0,538320896.0,12140544.0,14159.0,9.0,7,7168.0,74,1024,7.0,0.0,10.0,7.0,10.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 5910},7399abf1-1137-45e2-9cbb-1f9a84876ef3,20.0,10.0,sebs-floatOperation,False,RAM1280,1722578907807,1280.0,538320896.0,12140544.0,0.0,10.0,7,8960.0,74,1280,7.0,0.0,10.0,5.0,0.0
1024.0,6.0,0,73.0,3491.0,10.0,3164.0,0.0,550461440.0,,{'n': 4710},f341a376-03a7-4709-80e2-cdf0f05d87c9,20.0,11.0,sebs-floatOperation,False,RAM2816,1722578904466,2816.0,538320896.0,12140544.0,327.0,11.0,7,19712.0,73,2816,7.0,0.0,10.0,2.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6610},7a85ac67-2a00-4034-9c6b-99d4be0cbaa5,19.0,11.0,sebs-floatOperation,False,RAM2304,1722578907497,2304.0,538320896.0,12140544.0,0.0,11.0,7,16128.0,74,2304,7.0,0.0,10.0,3.0,0.0
1024.0,4.0,0,74.0,3229.0,20.0,3163.0,0.0,550461440.0,,{'n': 2110},d21fafa9-1b47-4f30-88ba-1eb68c23f885,20.0,10.0,sebs-floatOperation,False,RAM2688,1722578905475,2688.0,538320896.0,12140544.0,66.0,10.0,5,13440.0,74,2688,5.0,0.0,10.0,2.0,10.0
1024.0,6.0,0,73.0,10805.0,10.0,3170.0,0.0,550461440.0,,{'n': 6210},302ccbb6-640b-4169-9aaa-924a88a44826,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578906464,1536.0,538320896.0,12140544.0,7635.0,10.0,7,10752.0,73,1536,7.0,0.0,10.0,4.0,0.0
1024.0,26.0,0,74.0,0.0,20.0,0.0,0.0,550461440.0,,{'n': 6510},7a3c8f64-7365-474a-9bf0-87919b92ef53,20.0,11.0,sebs-floatOperation,False,RAM384,1722578907035,384.0,538320896.0,12140544.0,0.0,11.0,27,10368.0,74,384,27.0,0.0,9.0,19.0,0.0
1024.0,3.0,0,73.0,3491.0,0.0,3164.0,0.0,550461440.0,,{'n': 2810},16c8fa63-0e08-4a01-986c-8ba79e8349d4,20.0,9.0,sebs-floatOperation,False,RAM1664,1722578904272,1664.0,538320896.0,12140544.0,327.0,9.0,4,6656.0,73,1664,4.0,0.0,10.0,4.0,10.0
1024.0,6.0,0,72.0,84.0,90.0,42.0,536.0,550461440.0,536.0,{'n': 810},bfc1472d-5e08-46e0-95a2-4b5707946727,21.0,9.0,sebs-floatOperation,True,RAM1408,1722578902343,1408.0,538324992.0,12136448.0,42.0,8.0,7,9856.0,72,1408,7.0,0.0,10.0,5.0,60.0
1024.0,19.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6410},9557fea5-197f-4738-a665-173426c7bb11,19.0,10.0,sebs-floatOperation,False,RAM256,1722578906945,256.0,538320896.0,12140544.0,0.0,10.0,20,5120.0,74,256,20.0,0.0,11.0,28.0,10.0
1024.0,25.0,0,72.0,84.0,120.0,42.0,514.0,550461440.0,514.0,{'n': 710},c1f90fe6-872e-41be-a881-c8fc602ceb41,21.0,9.0,sebs-floatOperation,True,RAM256,1722578901601,256.0,538324992.0,12136448.0,42.0,8.0,26,6656.0,72,256,26.0,0.0,10.0,28.0,100.0
1024.0,8.0,0,73.0,10746.0,0.0,4157.0,0.0,550461440.0,,{'n': 9910},789567c1-21b3-45aa-9c99-50a8b98e5e91,20.0,9.0,sebs-floatOperation,False,RAM2176,1722578907241,2176.0,538320896.0,12140544.0,6589.0,9.0,9,19584.0,73,2176,9.0,0.0,10.0,3.0,20.0
1024.0,1.0,0,72.0,0.0,40.0,0.0,0.0,550461440.0,,{'n': 10},1a6a19e1-242d-4b6e-a2fd-e12852c1c8b7,19.0,9.0,sebs-floatOperation,False,RAM1664,1722578902378,1664.0,538324992.0,12136448.0,0.0,9.0,2,3328.0,72,1664,2.0,0.0,9.0,4.0,20.0
1024.0,7.0,0,74.0,22544.0,0.0,7572.0,0.0,550461440.0,,{'n': 9010},b8d0a973-cb7a-4e97-9728-3120656de8b4,20.0,9.0,sebs-floatOperation,False,RAM1920,1722578908664,1920.0,538320896.0,12140544.0,14972.0,9.0,8,15360.0,74,1920,8.0,0.0,10.0,3.0,10.0
1024.0,3.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 2010},88c1143d-0856-499a-9058-bd73f54f7c42,20.0,10.0,sebs-floatOperation,False,RAM2048,1722578905299,2048.0,538320896.0,12140544.0,0.0,10.0,4,8192.0,74,2048,4.0,0.0,10.0,3.0,0.0
1024.0,11.0,0,74.0,562.0,10.0,66.0,0.0,550461440.0,,{'n': 8110},42555760-c3b5-4f13-9360-14bb814caad1,20.0,9.0,sebs-floatOperation,False,RAM2944,1722578908538,2944.0,538320896.0,12140544.0,496.0,9.0,12,35328.0,74,2944,12.0,0.0,10.0,2.0,10.0
1024.0,4.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 3210},fc7dfb4e-d243-4b43-a9a6-e0a2709dc9be,19.0,10.0,sebs-floatOperation,False,RAM768,1722578904642,768.0,538320896.0,12140544.0,0.0,10.0,5,3840.0,74,768,5.0,0.0,10.0,9.0,0.0
1024.0,80.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6610},940ed874-b45e-449a-845b-ebe8e08bf983,20.0,10.0,sebs-floatOperation,False,RAM128,1722578907098,128.0,538320896.0,12140544.0,0.0,10.0,81,10368.0,74,128,81.0,0.0,11.0,57.0,10.0
1024.0,7.0,0,74.0,10487.0,0.0,3041.0,0.0,550461440.0,,{'n': 5810},e96628b3-4f4f-45ac-848b-eb3ece522e58,19.0,9.0,sebs-floatOperation,False,RAM2688,1722578908281,2688.0,538320896.0,12140544.0,7446.0,9.0,8,21504.0,74,2688,8.0,0.0,10.0,2.0,10.0
1024.0,5.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 4710},de1c37dc-3326-4c6f-8183-708b59f94e81,20.0,10.0,sebs-floatOperation,False,RAM2048,1722578904362,2048.0,538320896.0,12140544.0,0.0,10.0,6,12288.0,73,2048,6.0,0.0,10.0,3.0,10.0
1024.0,4.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 2910},05a692d9-df9c-431d-8bd8-5efd367b03d2,19.0,11.0,sebs-floatOperation,False,RAM2048,1722578905015,2048.0,538320896.0,12140544.0,0.0,11.0,5,10240.0,73,2048,5.0,0.0,10.0,3.0,0.0
1024.0,8.0,0,74.0,19333.0,40.0,4761.0,0.0,550461440.0,,{'n': 9410},32df8a1b-9faa-49e0-9951-1164b9f431b1,20.0,9.0,sebs-floatOperation,False,RAM3008,1722578908896,3008.0,538320896.0,12140544.0,14572.0,9.0,9,27072.0,74,3008,9.0,0.0,10.0,2.0,0.0
1024.0,3.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 10},6c0f5cb3-1b85-4459-ad78-8445106a95c8,19.0,9.0,sebs-floatOperation,False,RAM1152,1722578904127,1152.0,538320896.0,12140544.0,0.0,9.0,4,4608.0,73,1152,4.0,0.0,10.0,6.0,10.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8310},d08f2a42-fb15-4329-b015-545d3efc60eb,20.0,9.0,sebs-floatOperation,False,RAM1152,1722578906568,1152.0,538320896.0,12140544.0,0.0,9.0,7,8064.0,74,1152,7.0,0.0,9.0,6.0,0.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8810},18ea3e71-26c7-4b4d-8fe1-8d48c5f69a21,20.0,10.0,sebs-floatOperation,False,RAM2048,1722578907568,2048.0,538320896.0,12140544.0,0.0,10.0,8,16384.0,74,2048,8.0,0.0,10.0,3.0,10.0
1024.0,6.0,0,72.0,84.0,70.0,42.0,506.0,550461440.0,506.0,{'n': 10},0d8c9868-d64a-46b2-9610-a8c26bd28a10,20.0,9.0,sebs-floatOperation,True,RAM3008,1722578903761,3008.0,538324992.0,12136448.0,42.0,8.0,7,21056.0,72,3008,7.0,0.0,10.0,2.0,20.0
1024.0,6.0,0,74.0,1254.0,0.0,408.0,0.0,550461440.0,,{'n': 8310},4fe7a1b6-9cd6-45d0-b9fe-a97aedcf49e2,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578907457,1536.0,538320896.0,12140544.0,846.0,10.0,7,10752.0,74,1536,7.0,0.0,10.0,4.0,0.0
1024.0,5.0,0,73.0,562.0,0.0,132.0,0.0,550461440.0,,{'n': 3010},79691816-99e1-437a-a0ee-4b4128801569,20.0,11.0,sebs-floatOperation,False,RAM1536,1722578904609,1536.0,538320896.0,12140544.0,430.0,11.0,6,9216.0,73,1536,6.0,0.0,10.0,4.0,10.0
1024.0,8.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7210},ca54322e-cc59-49e2-9e3f-d72f28bfa44a,19.0,9.0,sebs-floatOperation,False,RAM2304,1722578908435,2304.0,538320896.0,12140544.0,0.0,9.0,9,20736.0,74,2304,9.0,0.0,10.0,3.0,10.0
1024.0,6.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 5410},44ec85af-1a88-4a48-9dfa-c86179fafb3c,20.0,11.0,sebs-floatOperation,False,RAM2688,1722578906576,2688.0,538320896.0,12140544.0,0.0,11.0,7,18816.0,73,2688,7.0,0.0,10.0,2.0,0.0
1024.0,3.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 1410},3de17257-5522-48af-bcdb-a3a23c5dd3df,20.0,9.0,sebs-floatOperation,False,RAM1920,1722578904815,1920.0,538320896.0,12140544.0,0.0,9.0,4,7680.0,74,1920,4.0,0.0,10.0,3.0,0.0
1024.0,4.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 4310},8b956955-276a-4105-afbf-7c900e422334,20.0,9.0,sebs-floatOperation,False,RAM2816,1722578904289,2816.0,538324992.0,12136448.0,0.0,9.0,5,14080.0,73,2816,5.0,0.0,10.0,2.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9610},1dd8c1e8-85b7-4da1-8622-865385dc2c71,20.0,10.0,sebs-floatOperation,False,RAM1408,1722578907609,1408.0,538320896.0,12140544.0,0.0,10.0,8,11264.0,74,1408,8.0,0.0,11.0,5.0,0.0
1024.0,3.0,0,72.0,11316.0,0.0,4502.0,0.0,550461440.0,,{'n': 1710},7bb92991-c5f2-499b-bbc2-76f0168be746,20.0,9.0,sebs-floatOperation,False,RAM1024,1722578904118,1024.0,538320896.0,12140544.0,6814.0,9.0,4,4096.0,72,1024,4.0,0.0,10.0,7.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6710},f9b9ab6e-b3de-4b8d-a67a-50a09d23a110,20.0,11.0,sebs-floatOperation,False,RAM1920,1722578908109,1920.0,538320896.0,12140544.0,0.0,11.0,7,13440.0,74,1920,7.0,0.0,10.0,3.0,10.0
1024.0,5.0,0,72.0,84.0,60.0,42.0,431.0,550461440.0,431.0,{'n': 1810},d77cf974-100d-4dd5-a0b2-2dcd3b4cacce,20.0,9.0,sebs-floatOperation,True,RAM896,1722578902084,896.0,538324992.0,12136448.0,42.0,8.0,6,5376.0,72,896,6.0,0.0,9.0,8.0,10.0
1024.0,4.0,0,74.0,10816.0,0.0,3282.0,0.0,550461440.0,,{'n': 7410},74363fb5-5309-4d1b-a855-7d8ed15cc412,19.0,9.0,sebs-floatOperation,False,RAM768,1722578907836,768.0,538320896.0,12140544.0,7534.0,9.0,5,3840.0,74,768,5.0,0.0,10.0,9.0,10.0
1024.0,8.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8710},654ff2c3-31d4-4e3d-a4aa-69181d774f85,20.0,11.0,sebs-floatOperation,False,RAM2176,1722578908532,2176.0,538320896.0,12140544.0,0.0,11.0,9,19584.0,74,2176,9.0,0.0,11.0,3.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8310},d2820956-c1e9-4aac-840b-41e90e5c00cf,19.0,10.0,sebs-floatOperation,False,RAM768,1722578908014,768.0,538320896.0,12140544.0,0.0,10.0,8,6144.0,74,768,8.0,0.0,10.0,9.0,10.0
1024.0,5.0,0,73.0,11189.0,0.0,3994.0,0.0,550461440.0,,{'n': 4510},637a8bec-f49f-4b4c-8864-df1803db8372,20.0,9.0,sebs-floatOperation,False,RAM2560,1722578904282,2560.0,538320896.0,12140544.0,7195.0,9.0,6,15360.0,73,2560,6.0,0.0,11.0,2.0,0.0
1024.0,4.0,0,73.0,3235.0,0.0,3169.0,0.0,550461440.0,,{'n': 3410},217c0901-a10d-4e39-b8d1-c9297fd63008,19.0,10.0,sebs-floatOperation,False,RAM2048,1722578905201,2048.0,538320896.0,12140544.0,66.0,10.0,5,10240.0,73,2048,5.0,0.0,10.0,3.0,0.0
