version,total_memory,tmp_max,cpu_user_time,fd_use,tmp_used,rx_bytes,request_id,payload,insights_duration,shutdown,duration,threads_max,init_duration,agent_memory_max,agent_memory_avg,total_network,billed_duration,function_error,cold_start,insight_init_duration,billed_mb_ms,fd_max,memory_used,memory_size,memory_utilisation,shutdown_reason,cpu_system_time,start_time,tmp_free,function_name,tx_bytes,used_memory_max
RAM2304,2304,550461440,950,21,12140544,264,7279cb9e-1f64-4122-a543-bfaff5c349f8,{'n': 2510},787,0,788,10,,10,10,384,788,,False,0,1815552,1024,614,2304,26,0,60,1722318957057,538320896,workbench-matmul,120,614
RAM640,640,550461440,450,21,12140544,264,711841f8-3e38-4739-986a-01c048852a3d,{'n': 7310},8766,1,8767,9,,9,9,384,8767,Runtime exited with error: signal: killed,False,0,5610880,1024,640,640,100,failure,210,1722319107901,538320896,workbench-matmul,120,640
RAM640,640,550461440,600,21,12140544,7677,685baa48-4671-4bf7-b64a-8c1d0344b2f6,{'n': 6510},3423,1,3424,10,,10,10,15508,3424,Runtime exited with error: signal: killed,False,0,2191360,1024,640,640,100,failure,390,1722318962059,538320896,workbench-matmul,7831,640
RAM1920,1920,550461440,20,22,12140544,562,59f4cd77-0acb-4553-a8e8-dcb1566c631f,{'n': 510},13,0,14,10,,10,10,4056,14,,False,0,26880,1024,569,1920,29,0,10,1722318942408,538320896,workbench-matmul,3494,569
RAM1280,1280,550461440,300,21,12136448,0,46cd816d-e0da-4585-8d0a-d4eb9d368815,{'n': 1710},508,0,509,9,,9,9,0,509,,False,0,651520,1024,187,1280,14,0,50,1722318917748,538324992,workbench-matmul,0,187
RAM768,768,550461440,720,21,12140544,222,40ec159f-3409-49b5-9645-06a8c7707648,{'n': 8810},7472,1,7473,9,,9,9,300,7473,Runtime exited with error: signal: killed,False,0,5739264,1024,768,768,100,failure,1130,1722318994846,538320896,workbench-matmul,78,768
RAM2304,2304,550461440,1550,21,12140544,42,a8c3ccb8-e2f1-4d64-b068-f26bd5541208,{'n': 3010},1331,0,1332,10,,10,10,84,1332,,False,0,3068928,1024,363,2304,15,0,120,1722318926171,538320896,workbench-matmul,42,363
RAM128,128,550461440,40,20,12140544,42,9fce9c64-e6fe-41b9-8fe4-0d7851bb1191,{'n': 8110},20064,0,20065,9,,9,9,84,20065,,False,0,2568320,1024,103,128,80,0,60,1722318999230,538320896,workbench-matmul,42,103
RAM640,640,550461440,50,22,12136448,0,7c307f9e-ab3c-423f-82cb-f07d78140fdd,{'n': 710},152,0,153,10,,9,9,0,153,,False,0,97920,1024,342,640,53,0,40,1722318921140,538324992,workbench-matmul,0,342
RAM2816,2816,550461440,1300,22,12140544,16141,83298707-5f74-4585-8d6c-70deb9833afb,{'n': 2810},953,0,954,10,,10,10,30643,954,,False,0,2686464,1024,300,2816,10,0,110,1722318939994,538320896,workbench-matmul,14502,300
RAM2944,2944,550461440,3870,21,12140544,0,22af9fef-dec3-4c0e-a6ae-3f4468df95bc,{'n': 4110},2575,0,2576,10,,10,10,0,2576,,False,0,7583744,1024,693,2944,23,0,200,1722318963897,538320896,workbench-matmul,0,693
RAM2432,2432,550461440,9580,22,12140544,15975,38e24e3f-b654-479a-a997-292bbe6fbc75,{'n': 5610},7478,0,7479,10,,10,10,27304,7479,,False,0,18188928,1024,1675,2432,68,0,470,1722319071527,538320896,workbench-matmul,11329,1675
RAM128,128,550461440,60,21,12136448,0,1a80e48e-71e4-4d68-8254-27c654bc2bb1,{'n': 3010},4661,1,4662,10,1303,9,6,0,4662,Runtime exited with error: signal: killed,True,1303,596736,1024,129,128,100,failure,90,1722318919978,538324992,workbench-matmul,0,129
RAM1280,1280,550461440,850,21,12140544,7647,c2ec1c94-6c1c-4fbd-8d59-4b14dee1163a,{'n': 2410},1261,0,1262,10,,10,10,18118,1262,,False,0,1615360,1024,548,1280,42,0,50,1722318953875,538320896,workbench-matmul,10471,548
RAM1024,1024,550461440,14040,21,12140544,222,1184b473-6d90-44bc-adbd-b0c0ac27fdfd,{'n': 6310},27653,0,27654,10,,10,10,300,27654,,False,0,28317696,1024,1024,1024,100,0,750,1722319089869,538320896,workbench-matmul,78,1024
RAM1664,1664,550461440,120,22,12140544,59702,fefeacff-0b1c-4a62-bb73-57ffb5f483ff,{'n': 1110},148,0,149,10,,10,10,88751,149,,False,0,247936,1024,183,1664,10,0,20,1722318924010,538320896,workbench-matmul,29049,183
RAM2560,2560,550461440,29690,21,12140544,7887,758465f2-6c24-42ba-be11-8dfd67ca67ee,{'n': 8210},21677,0,21678,11,,10,10,15712,21678,,False,0,55495680,1024,2207,2560,86,0,1140,1722319101251,538320896,workbench-matmul,7825,2207
RAM256,256,550461440,260,22,12136448,42,7dbc98eb-bd4b-4fc3-bf11-90bb7ef1b811,{'n': 1410},1914,0,1915,10,1240,9,9,84,1915,,True,1240,490240,1024,160,256,62,0,280,1722318917022,538324992,workbench-matmul,42,160
RAM512,512,550461440,470,22,12136448,42,7787d903-f95f-4cc5-b121-203606d1c507,{'n': 1910},2010,0,2011,9,1279,9,9,84,2011,,True,1279,1029632,1024,200,512,39,0,160,1722318917237,538324992,workbench-matmul,42,200
RAM1152,1152,550461440,660,21,12140544,0,c7ca54ea-6b37-400d-8557-3569dabde9f2,{'n': 2210},1093,0,1094,10,,11,11,0,1094,,False,0,1260288,1024,530,1152,46,0,50,1722318953309,538320896,workbench-matmul,0,530
RAM896,896,550461440,860,21,12140544,0,2b4905fe-84bf-44c2-875a-39295f57ce3a,{'n': 9310},5206,1,5207,9,,9,9,0,5207,Runtime exited with error: signal: killed,False,0,4665472,1024,896,896,100,failure,260,1722319145525,538320896,workbench-matmul,0,896
RAM2816,2816,550461440,18410,21,12140544,7929,ab94c54d-c255-424f-8d2d-3dc341c077fc,{'n': 7510},19280,0,19281,10,,11,11,15994,19281,,False,0,54295296,1024,1567,2816,55,0,600,1722319102288,538320896,workbench-matmul,8065,1567
RAM1792,1792,550461440,830,21,12140544,0,01131030-ac5b-4e48-ade9-66b09b503d1c,{'n': 2410},919,0,920,10,,10,10,0,920,,False,0,1648640,1024,371,1792,20,0,90,1722318929840,538320896,workbench-matmul,0,371
RAM256,256,550461440,40,22,12136448,42,ef8613c1-47ea-42ae-90c8-d9f858fc6170,{'n': 310},122,0,123,10,1330,9,9,84,123,,True,1330,31488,1024,112,256,43,0,100,1722314530120,538324992,workbench-matmul,42,112
RAM512,512,550461440,30,22,12136448,42,93676505-6bd3-4549-8fca-c6844fe208af,{'n': 410},100,0,101,10,1247,9,8,84,101,,True,1247,51712,1024,117,512,22,0,90,1722314530181,538324992,workbench-matmul,42,117
RAM1280,1280,550461440,11340,21,12140544,264,557902c2-0bca-4ca7-b39b-6e1d2dcd40f6,{'n': 5910},17774,0,17775,9,,10,10,384,17775,,False,0,22752000,1024,917,1280,71,0,320,1722319071633,538320896,workbench-matmul,120,917
RAM2048,2048,550461440,1680,22,12140544,496,53cccdc4-eab1-4c01-941c-182602e54c2a,{'n': 3110},1634,0,1635,9,,10,10,3711,1635,,False,0,3348480,1024,343,2048,16,0,150,1722318927087,538320896,workbench-matmul,3215,343
RAM2816,2816,550461440,5540,21,12140544,7821,125d3d83-931b-40bf-850a-eb271ce3a40a,{'n': 5010},5858,0,5859,10,,11,11,15784,5859,,False,0,16498944,1024,1567,2816,55,0,240,1722319055651,538320896,workbench-matmul,7963,1567
RAM1280,1280,550461440,160,22,12140544,7611,176f1174-0e20-45c9-935b-b3f39b73ef05,{'n': 1310},248,0,249,10,,11,11,15388,249,,False,0,318720,1024,679,1280,53,0,10,1722318947024,538320896,workbench-matmul,7777,679
RAM2560,2560,550461440,220,21,12140544,430,32732bb0-8fe6-4482-9e16-9cae17f9d5dc,{'n': 1610},195,0,196,10,,10,10,496,196,,False,0,501760,1024,635,2560,24,0,30,1722318950160,538320896,workbench-matmul,66,635
RAM2816,2816,550461440,25850,21,12140544,7803,be460331-6170-4813-8ebe-b328b11205eb,{'n': 7810},17062,0,17063,10,,11,11,15590,17063,,False,0,48049408,1024,2299,2816,81,0,620,1722319104449,538320896,workbench-matmul,7787,2299
RAM384,384,550461440,330,21,12140544,222,958c5123-35d9-42f1-8a45-c503ad296bc0,{'n': 5110},10523,1,10524,9,,10,9,300,10524,Runtime exited with error: signal: killed,False,0,4041216,1024,384,384,100,failure,530,1722319023777,538320896,workbench-matmul,78,384
RAM1280,1280,550461440,320,21,12140544,496,a88fe1d7-422a-4987-bce6-7a5b0cd1c77b,{'n': 1710},483,0,484,10,,10,10,4983,484,,False,0,619520,1024,359,1280,28,0,10,1722318951984,538320896,workbench-matmul,4487,359
RAM2432,2432,550461440,20950,21,12140544,7767,28f85684-77a3-4e0d-af2f-50c33b3cca65,{'n': 7310},15987,0,15988,10,,10,10,15624,15988,,False,0,38882816,1024,2274,2432,93,0,690,1722319082995,538320896,workbench-matmul,7857,2274
RAM256,256,550461440,0,21,12140544,496,e114df07-355f-457b-8d97-d5d821eb0835,{'n': 8210},2,0,3,9,,10,10,5030,3,,False,0,768,1024,107,256,41,0,0,1722319104724,538320896,workbench-matmul,4534,107
RAM2304,2304,550461440,15220,21,12140544,7863,74c03060-672a-471d-839a-83d789e83e15,{'n': 6510},12384,0,12385,9,,11,11,15736,12385,,False,0,28535040,1024,1995,2304,86,0,620,1722319098790,538320896,workbench-matmul,7873,1995
RAM640,640,550461440,6060,21,12140544,222,5e430f9f-609c-4679-8fdf-ff1087b9a7fe,{'n': 4710},21247,0,21248,9,,9,9,300,21248,,False,0,13598720,1024,623,640,97,0,190,1722318968117,538320896,workbench-matmul,78,623
RAM768,768,550461440,690,21,12140544,0,f665a831-d071-4e3c-8976-2aec3ccae23f,{'n': 9410},6272,1,6273,10,,10,10,0,6273,Runtime exited with error: signal: killed,False,0,4817664,1024,768,768,100,failure,510,1722319006800,538320896,workbench-matmul,0,768
RAM2048,2048,550461440,28460,21,12140544,7821,a0c8413a-d6fc-41f2-88d8-a1d077cd4152,{'n': 8110},25777,0,25778,10,,10,10,17168,25778,,False,0,52793344,1024,1639,2048,80,0,550,1722319140215,538320896,workbench-matmul,9347,1639
RAM1408,1408,550461440,7050,21,12140544,7917,c314e857-5484-4983-8681-de3d79ba10c5,{'n': 5010},9081,0,9082,10,,10,10,15858,9082,,False,0,12787456,1024,1092,1408,77,0,200,1722319043797,538320896,workbench-matmul,7941,1092
RAM1920,1920,550461440,5810,21,12140544,7671,08d667d7-2cdb-4518-aee2-2e3f491e20f3,{'n': 5110},8683,0,8684,10,,11,11,15584,8684,,False,0,16673280,1024,927,1920,48,0,210,1722319005048,538320896,workbench-matmul,7913,927
RAM2688,2688,550461440,5380,21,12140544,7557,657587bc-7519-480e-ac8f-f351bd9a5b24,{'n': 4610},3943,0,3944,10,,11,11,17908,3944,,False,0,10601472,1024,613,2688,22,0,390,1722318941587,538320896,workbench-matmul,10351,613
RAM256,256,550461440,200,22,12136448,42,19447e00-ad6e-4165-9041-04eb0b068d0d,{'n': 1310},1640,0,1641,10,1265,9,9,84,1641,,True,1265,420096,1024,153,256,59,0,180,1722318916817,538324992,workbench-matmul,42,153
RAM2176,2176,550461440,10620,22,12140544,718,b53b1fc3-aa3a-4919-807d-980a25261a37,{'n': 6110},10010,0,10011,10,,10,10,4010,10011,,False,0,21783936,1024,1604,2176,73,0,320,1722319033268,538320896,workbench-matmul,3292,1604
RAM768,768,550461440,6330,22,12140544,1424,d5b6a881-59c3-47ee-aecc-ac7c1541db13,{'n': 4810},15406,0,15407,10,,10,10,9227,15407,,False,0,11832576,1024,657,768,85,0,270,1722318957283,538320896,workbench-matmul,7803,657
RAM2816,2816,550461440,22180,21,12140544,7713,b36383ef-1f2e-4040-a461-587f6050bdf7,{'n': 7910},16234,0,16235,10,,10,10,15630,16235,,False,0,45717760,1024,1831,2816,65,0,940,1722319106379,538320896,workbench-matmul,7917,1831
RAM2560,2560,550461440,1150,22,12140544,496,6a2f0985-b17e-4c09-9765-7a7e88cf18b2,{'n': 2710},904,0,905,10,,10,10,3710,905,,False,0,2316800,1024,489,2560,19,0,80,1722318936190,538320896,workbench-matmul,3214,489
RAM1920,1920,550461440,7630,21,12140544,7899,46169061-4f3e-4765-a5ac-1a1ce6339e21,{'n': 5210},7479,0,7480,10,,10,10,15888,7480,,False,0,14361600,1024,1831,1920,95,0,270,1722319050155,538320896,workbench-matmul,7989,1831
RAM896,896,550461440,70,21,12136448,0,2d79a6c1-711f-4dfe-8ca1-98f2ba20930c,{'n': 910},184,0,185,10,1239,9,8,0,185,,True,1239,165760,1024,133,896,14,0,50,1722318916994,538324992,workbench-matmul,0,133
,,,,,,,8f33e174-2879-40ef-82a4-f6c7384d6b9f,{'n': 8510},,,5898,,,,,,,Runtime exited with error: signal: killed,,,,,1408,1408,,,,1722319068474,,,,
RAM640,640,550461440,370,21,12140544,7557,f6685409-f87d-4d4a-955c-a69484e0a60b,{'n': 5310},4500,1,4501,10,,10,10,15312,4501,Runtime exited with error: signal: killed,False,0,2880640,1024,640,640,100,failure,540,1722318988658,538320896,workbench-matmul,7755,640
RAM512,512,550461440,40,20,12140544,12802,58274df8-40f3-4397-b3ce-a4f450193072,{'n': 9810},2,0,3,9,,10,10,14982,3,,False,0,1536,1024,105,512,20,0,30,1722319169243,538320896,workbench-matmul,2180,105
RAM256,256,550461440,0,21,12140544,472,e48aaa72-9bc7-4c3d-800f-cdb1a3322f9f,{'n': 7410},2,0,3,10,,10,10,3775,3,,False,0,768,1024,105,256,41,0,10,1722319039002,538320896,workbench-matmul,3303,105
RAM2304,2304,550461440,4400,21,12140544,7581,9ca2c359-1d06-4729-a5e6-c7ce38fc7930,{'n': 4310},3628,0,3629,10,,11,11,17866,3629,,False,0,8361216,1024,640,2304,27,0,230,1722318965227,538320896,workbench-matmul,10285,640
RAM2816,2816,550461440,21070,21,12140544,7809,bf6b6c11-c9e0-4523-96bb-7f51d23779b1,{'n': 7310},13995,0,13996,10,,10,10,15644,13996,,False,0,39412736,1024,2386,2816,84,0,620,1722319147951,538320896,workbench-matmul,7835,2386
RAM128,128,550461440,0,21,12140544,538,a61208f0-9140-4eda-8753-0ba81941bece,{'n': 9910},38,0,39,9,,10,10,5122,39,,False,0,4992,1024,104,128,81,0,0,1722319027156,538320896,workbench-matmul,4584,104
RAM1536,1536,550461440,16910,21,12144640,306,759d8a2a-1be4-4881-8d21-0ef9525ef8fd,{'n': 6710},21399,0,21400,9,,10,10,468,21400,,False,0,32870400,1024,1154,1536,75,0,530,1722319050093,538316800,workbench-matmul,162,1154
RAM384,384,550461440,200,22,12136448,42,766ab6bd-7c8e-4bf9-b26a-b0cffba49fd2,{'n': 1010},581,0,582,10,1076,9,9,84,582,,True,1076,223488,1024,140,384,36,0,180,1722318915659,538324992,workbench-matmul,42,140
RAM2944,2944,550461440,30,22,12136448,42,2edc1d83-548f-4dd0-ad8e-ae087bd09657,{'n': 110},16,0,17,10,1258,9,8,84,17,,True,1258,50048,1024,111,2944,3,0,70,1722318919954,538324992,workbench-matmul,42,111
,,,,,,,be2c70cd-5cbd-4b2b-9dbb-4110a3d0dd0c,{'n': 9610},,,4277,,,,,,,Runtime exited with error: signal: killed,,,,,1280,1280,,,,1722319156567,,,,
RAM896,896,550461440,170,22,12136448,42,e5286015-f49d-4956-9443-47f2d0d51c77,{'n': 1310},431,0,432,10,1305,9,9,84,432,,True,1305,387072,1024,154,896,17,0,100,1722318917713,538324992,workbench-matmul,42,154
RAM1024,1024,550461440,590,22,12140544,7611,726a7476-c80f-4c04-a0b8-1c5b69dee4b8,{'n': 2110},1159,0,1160,10,,11,11,15378,1160,,False,0,1187840,1024,225,1024,21,0,50,1722318953696,538320896,workbench-matmul,7767,225
RAM2048,2048,550461440,2220,21,12140544,222,c28d214f-502f-47aa-ac3b-b3d73026b032,{'n': 3410},2116,0,2117,10,,10,10,300,2117,,False,0,4335616,1024,391,2048,19,0,150,1722318929433,538320896,workbench-matmul,78,391
RAM1536,1536,550461440,1080,21,12140544,0,a6494594-758b-4eb1-bf32-453260475477,{'n': 2610},1349,0,1350,10,,10,10,0,1350,,False,0,2073600,1024,473,1536,30,0,80,1722318932575,538320896,workbench-matmul,0,473
RAM2560,2560,550461440,650,21,12140544,0,07028993-f10e-4b1f-8689-cd6600d8ca86,{'n': 2210},511,0,512,10,,11,11,0,512,,False,0,1310720,1024,301,2560,11,0,50,1722318927882,538320896,workbench-matmul,0,301
RAM2816,2816,550461440,10350,22,12136448,42,229f9f13-97df-4e22-970e-e0799d5a183f,{'n': 5710},7314,0,7315,10,1245,9,9,84,7315,,True,1245,20599040,1024,869,2816,30,0,1020,1722319036123,538324992,workbench-matmul,42,869
RAM2816,2816,550461440,14790,21,12140544,7863,ba999269-d1d8-42fb-b0ce-c9703907428c,{'n': 6510},9854,0,9855,10,,11,11,23504,9855,,False,0,27751680,1024,2191,2816,77,0,480,1722319108233,538320896,workbench-matmul,15641,2191
RAM1536,1536,550461440,350,21,12140544,0,0dadb3ed-8c4e-484d-8f3b-da546664f8af,{'n': 1810},464,0,465,10,,10,10,0,465,,False,0,714240,1024,324,1536,21,0,40,1722318924531,538320896,workbench-matmul,0,324
RAM2816,2816,550461440,26330,21,12140544,7917,ec251a49-6fe8-4a57-8de7-243a1daa4968,{'n': 7910},17314,0,17315,10,,10,10,15858,17315,,False,0,48759040,1024,2161,2816,76,0,800,1722319178210,538320896,workbench-matmul,7941,2161
RAM512,512,550461440,50,22,12136448,42,8a8c92bf-74f4-4efb-9b44-61c1787bed92,{'n': 410},77,0,78,10,1295,9,8,84,78,,True,1295,39936,1024,119,512,23,0,120,1722318915297,538324992,workbench-matmul,42,119
RAM1024,1024,550461440,770,21,12140544,7647,7f0c5d59-ca25-4195-905b-c61e346fa8c4,{'n': 7110},2864,1,2865,10,,11,10,15480,2865,Runtime exited with error: signal: killed,False,0,2933760,1024,1025,1024,100,failure,570,1722318981374,538320896,workbench-matmul,7833,1025
RAM2816,2816,550461440,11700,21,12140544,7833,38cd23c3-2192-48e1-94a9-ac02ad0de536,{'n': 6010},7852,0,7853,10,,11,11,15686,7853,,False,0,22114048,1024,2121,2816,75,0,380,1722319096429,538320896,workbench-matmul,7853,2121
RAM1920,1920,550461440,11830,21,12140544,7809,7152457e-b835-4303-86a6-2df5749b7a4f,{'n': 6010},11642,0,11643,10,,11,11,15698,11643,,False,0,22354560,1024,956,1920,49,0,540,1722318988089,538320896,workbench-matmul,7889,956
RAM1920,1920,550461440,29660,22,12136448,42,26f77bf5-9869-41ad-95e0-006e40a5d743,{'n': 8210},29572,0,29573,10,1247,9,9,84,29573,,True,1247,56780160,1024,1675,1920,87,0,1760,1722319021600,538324992,workbench-matmul,42,1675
RAM1920,1920,550461440,10790,21,12140544,718,f266945d-6585-4d30-be7f-d5dddd5edd77,{'n': 6310},16758,0,16759,10,,11,11,4008,16759,,False,0,32177280,1024,1040,1920,54,0,610,1722318997430,538320896,workbench-matmul,3290,1040
RAM1920,1920,550461440,2260,21,12140544,8011,8366e67a-6782-4f60-ad92-730d1f3b73f3,{'n': 3410},2259,0,2260,10,,10,10,20017,2260,,False,0,4339200,1024,706,1920,36,0,150,1722318944477,538320896,workbench-matmul,12006,706
RAM256,256,550461440,50,20,12140544,430,aa7e9f87-e532-4a21-b05b-a3cf45326c58,{'n': 8710},11,0,12,9,,10,10,690,12,,False,0,3072,1024,106,256,41,0,20,1722319057264,538320896,workbench-matmul,260,106
RAM128,128,550461440,10,20,12140544,0,d614fa31-c424-44bc-bba1-d2d753f9deee,{'n': 8510},20236,0,20237,10,,10,9,0,20237,,False,0,2590336,1024,106,128,82,0,10,1722319002844,538320896,workbench-matmul,0,106
RAM1920,1920,550461440,16270,21,12140544,7833,9e6a8e69-4ee7-4d53-ad0e-210588467bf9,{'n': 6710},15798,0,15799,9,,10,10,15734,15799,,False,0,30334080,1024,1151,1920,59,0,510,1722319064108,538320896,workbench-matmul,7901,1151
RAM768,768,550461440,550,21,12140544,0,4b1b8439-bd2c-4cbd-8462-73977e4e90a9,{'n': 8010},6646,1,6647,9,,10,10,0,6647,Runtime exited with error: signal: killed,False,0,5104896,1024,768,768,100,failure,530,1722319047410,538320896,workbench-matmul,0,768
RAM3008,3008,550461440,2240,21,12140544,496,eb47c4c0-a354-4af0-bc4c-0493d982b0e6,{'n': 3410},1473,0,1474,10,,10,10,3707,1474,,False,0,4433792,1024,614,3008,20,0,110,1722318946537,538320896,workbench-matmul,3211,614
RAM1664,1664,550461440,4500,21,12140544,7779,e5e64d7d-2b19-4599-8783-1deadb0eb50b,{'n': 4310},5039,0,5040,10,,11,11,15690,5040,,False,0,8386560,1024,867,1664,52,0,250,1722318993467,538320896,workbench-matmul,7911,867
RAM1024,1024,550461440,970,21,12140544,7623,19d1bfe2-b14c-4258-b842-4c0994aad121,{'n': 9010},4612,1,4613,9,,11,10,15522,4613,Runtime exited with error: signal: killed,False,0,4723712,1024,1025,1024,100,failure,1600,1722319071500,538320896,workbench-matmul,7899,1025
RAM512,512,550461440,20,21,12136448,0,30fd487f-f0d3-450b-bcae-dbac756e647d,{'n': 610},112,0,113,10,,9,9,0,113,,False,0,57856,1024,127,512,24,0,10,1722314530927,538324992,workbench-matmul,0,127
RAM1152,1152,550461440,1560,22,12140544,31362,dc038782-4015-4c64-9921-07757f7dcf83,{'n': 3010},2749,0,2750,10,,10,10,50393,2750,,False,0,3168000,1024,327,1152,28,0,250,1722318923157,538320896,workbench-matmul,19031,327
RAM2304,2304,550461440,220,21,12140544,0,804037a5-51f4-4f4a-8a92-c95eb2670a40,{'n': 1510},197,0,198,10,,10,10,0,198,,False,0,456192,1024,284,2304,12,0,20,1722318924132,538320896,workbench-matmul,0,284
RAM1792,1792,550461440,23120,21,12140544,348,294f03b2-bd11-4503-ac45-344402718393,{'n': 7510},24817,0,24818,9,,9,9,552,24818,,False,0,44473856,1024,1413,1792,78,0,740,1722319078286,538320896,workbench-matmul,204,1413
RAM384,384,550461440,350,22,12136448,0,065dd8b9-9dd4-41d6-b05a-a059b30dce1a,{'n': 4610},5050,1,5051,9,1324,9,8,0,5051,Runtime exited with error: signal: killed,True,1324,1939584,1024,384,384,100,failure,550,1722318920332,538324992,workbench-matmul,0,384
RAM896,896,550461440,240,22,12136448,0,c6fded92-1e04-4d04-80da-2597ba87022c,{'n': 1510},596,0,597,10,,9,9,0,597,,False,0,534912,1024,170,896,18,0,80,1722318922934,538324992,workbench-matmul,0,170
RAM2560,2560,550461440,29670,21,12140544,7875,be8c5804-a9b8-4513-aa75-ddc014e96bb5,{'n': 8610},23700,0,23701,9,,11,11,15772,23701,,False,0,60674560,1024,2388,2560,93,0,940,1722319185975,538320896,workbench-matmul,7897,2388
RAM2560,2560,550461440,45200,21,12140544,7887,df0b5be0-2046-4c9f-8fff-1b2cf1fdba6a,{'n': 9910},36309,0,36310,9,,11,11,15784,36310,,False,0,92953600,1024,2388,2560,93,0,1730,1722319134073,538320896,workbench-matmul,7897,2388
RAM3008,3008,550461440,4490,21,12140544,718,82dff61f-5077-421c-9ba2-616810bb34e5,{'n': 4310},2905,0,2906,10,,11,11,4009,2906,,False,0,8741248,1024,913,3008,30,0,200,1722318999827,538320896,workbench-matmul,3291,913
RAM1664,1664,550461440,970,22,12140544,31858,9442ca04-f432-4b3f-b1c7-7e20cc65dee0,{'n': 2510},1153,0,1154,10,,11,11,54332,1154,,False,0,1920256,1024,261,1664,15,0,120,1722318929727,538320896,workbench-matmul,22474,261
RAM2944,2944,550461440,6810,21,12140544,694,dc72fae2-729f-4411-a7ce-b83867f9b1b1,{'n': 5010},4467,0,4468,10,,10,10,4145,4468,,False,0,13153792,1024,723,2944,24,0,330,1722318975730,538320896,workbench-matmul,3451,723
RAM768,768,550461440,6790,21,12140544,264,508fa08e-619f-4dce-ab03-6e0e3353d878,{'n': 4910},18953,0,18954,9,,11,10,384,18954,,False,0,14556672,1024,667,768,86,0,240,1722319007544,538320896,workbench-matmul,120,667
RAM2944,2944,550461440,32840,22,12140544,15927,259640a9-1b1c-486c-9475-30604e919f8e,{'n': 8410},21818,0,21819,10,,10,10,27238,21819,,False,0,64235136,1024,1752,2944,59,0,2240,1722319048339,538320896,workbench-matmul,11311,1752
RAM896,896,550461440,820,21,12140544,264,f8116858-38c5-46fc-ad7d-3a4ecc3e3ef5,{'n': 9510},7069,1,7070,10,,10,10,384,7070,Runtime exited with error: signal: killed,False,0,6334720,1024,896,896,100,failure,1090,1722319157210,538320896,workbench-matmul,120,896
RAM512,512,550461440,290,22,12136448,0,6eafa68d-6e6c-4240-bf05-601097971e6d,{'n': 4910},5581,1,5582,10,1003,9,8,0,5582,Runtime exited with error: signal: killed,True,1003,2857984,1024,513,512,100,failure,760,1722318920508,538324992,workbench-matmul,0,513
RAM2176,2176,550461440,2860,21,12140544,496,6647f885-aa84-4e58-a26c-4ae23e47f30f,{'n': 3710},2545,0,2546,10,,10,10,3707,2546,,False,0,5540096,1024,612,2176,28,0,120,1722318974170,538320896,workbench-matmul,3211,612
RAM384,384,550461440,300,21,12140544,222,56b4b8f1-916b-484d-893c-a158d4efa0e5,{'n': 4610},9559,1,9560,9,,11,10,300,9560,Runtime exited with error: signal: killed,False,0,3671040,1024,384,384,100,failure,330,1722318983846,538320896,workbench-matmul,78,384
